"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2004:Q4","age40to55",18187442,22770707,7568953,1345508,3254359,5043446,2692461,2865980,4583265,3709005,797201,77058
"2004:Q4","ageunder40",4410123,7687452,3492120,811751,566751,935482,820056,1061292,3277329,2389025,872528,15776
"2005:Q1","age70plus",12205027,12688000,3509972,610490,1994928,1880610,1232146,3459854,482973,255468,124228,103277
"2005:Q1","age55to70",21515323,23714474,6279121,1156908,3702773,5776399,2737062,4062212,2199152,1571520,426001,201631
"2005:Q1","age40to55",18597025,23184758,7766696,1361453,3230581,5096024,2745346,2984658,4587733,3718339,798801,70592
"2005:Q1","ageunder40",4227019,7641021,3625123,826233,547262,935468,815746,891189,3414001,2544701,855944,13357
"2005:Q2","age70plus",12662646,13156953,3719579,608209,2095144,1904306,1307790,3521925,494307,266926,120761,106620
"2005:Q2","age55to70",22044688,24400854,6514176,1181476,3797696,5883998,2857638,4165871,2356166,1714879,440158,201129
"2005:Q2","age40to55",19033312,23655573,7948315,1380959,3283833,5205634,2847031,2989801,4622261,3738790,809758,73712
"2005:Q2","ageunder40",4248413,7783637,3694383,847649,543327,954548,833158,910571,3535224,2660132,861712,13380
"2005:Q3","age70plus",12969762,13463341,3805402,599211,2235938,1929953,1373972,3518864,493579,269641,118221,105716
"2005:Q3","age55to70",22723143,25176985,6757147,1206083,4058566,6003335,2994915,4156939,2453842,1799915,458139,195788
"2005:Q3","age40to55",19520484,24281817,8254614,1388839,3427780,5329672,2943200,2937712,4761333,3863653,823650,74030
"2005:Q3","ageunder40",4398834,8035907,3835389,863776,554949,980793,855482,945519,3637072,2745716,878375,12981
"2005:Q4","age70plus",13355422,13851291,3887948,593936,2327789,1954750,1445257,3641611,495869,278980,117696,99194
"2005:Q4","age55to70",23231778,25759528,6976991,1231970,4087251,6117318,3112539,4233459,2527750,1877557,472355,177837
"2005:Q4","age40to55",19905058,24813991,8516476,1400550,3455491,5446426,3028452,2966596,4908934,3991829,838422,78683
"2005:Q4","ageunder40",4632692,8330497,3975631,879770,551718,1002273,878779,1042326,3697805,2793126,892082,12596
"2006:Q1","age70plus",13551695,14074815,3955879,585573,2535583,1964790,1468294,3564697,523120,300431,112837,109852
"2006:Q1","age55to70",24359699,27067240,7085274,1255533,4791620,6218395,3200130,4516287,2707541,2029363,487629,190548
"2006:Q1","age40to55",20513593,25471524,8486962,1416994,3816596,5564742,3037344,3148887,4957931,4037734,837451,82746
"2006:Q1","ageunder40",4432479,8219930,3925269,902756,603940,1026963,878949,882052,3787451,2873073,899667,14711
"2006:Q2","age70plus",13557855,14081640,3964260,587677,2539142,1964586,1517054,3508921,523785,301076,110338,112371
"2006:Q2","age55to70",24385910,27183912,7220075,1277830,4543931,6256200,3241780,4644097,2798003,2115243,492443,190317
"2006:Q2","age40to55",20598021,25696810,8604623,1429828,3706846,5627890,3053431,3274192,5098790,4164958,848168,85663
"2006:Q2","ageunder40",4287580,8168196,4005936,914007,591667,1027771,882205,746610,3880616,2966412,898662,15543
"2006:Q3","age70plus",13686551,14215892,3931974,576388,2615228,1973598,1532973,3585731,529341,299989,109511,119841
"2006:Q3","age55to70",24808292,27687972,7332748,1306834,4694744,6361625,3361506,4630515,2879679,2173151,507223,199305
"2006:Q3","age40to55",20747364,25986343,8706357,1441155,3790344,5765813,3087302,3195372,5238979,4284088,868026,86865
"2006:Q3","ageunder40",4510543,8484609,4075968,934071,613643,1055117,892762,913048,3974066,3030490,926681,16895
"2006:Q4","age70plus",13841571,14392583,3932421,562408,2734612,1978867,1525856,3658419,551011,305872,107132,138007
"2006:Q4","age55to70",25491007,28488619,7419692,1330230,5198965,6511024,3487337,4541372,2997612,2245535,524387,227690
"2006:Q4","age40to55",21101790,26388099,8718229,1450296,4035556,5943423,3107934,3132661,5286309,4318450,875529,92330
"2006:Q4","ageunder40",4737472,8780657,4071765,955574,668574,1090444,897997,1096303,4043185,3071468,949668,22049
"2007:Q1","age70plus",13850426,14416002,3932549,561697,2801970,1976605,1537676,3605504,565576,328323,102937,134316
"2007:Q1","age55to70",26235169,29345174,7432512,1346514,5502815,6591547,3536704,4935082,3110006,2373388,523636,212981
"2007:Q1","age40to55",21508473,26805880,8555846,1464249,4176038,6065785,3100889,3443073,5297408,4333792,872113,91502
"2007:Q1","ageunder40",4463593,8532153,3976866,972103,716293,1098972,894313,873606,4068560,3107918,941486,19156
"2007:Q2","age70plus",13760722,14352657,3908965,549369,2864066,1982998,1508466,3538793,591936,334123,99607,158206
"2007:Q2","age55to70",26709568,29966189,7447715,1370413,5788366,6737319,3615661,5006715,3256622,2467523,540519,248579
"2007:Q2","age40to55",21729866,27055397,8442504,1475862,4300012,6261890,3050441,3524688,5325530,4363255,876053,86222
"2007:Q2","ageunder40",4400624,8555665,3943926,995670,770215,1134361,879605,831888,4155040,3173440,960787,20814
"2007:Q3","age70plus",13865279,14449378,3856221,546640,2856474,1982397,1498540,3709106,584098,332507,103750,147841
"2007:Q3","age55to70",27062158,30375822,7431590,1387638,5796046,6816336,3665912,5278301,3313664,2537254,549327,227084
"2007:Q3","age40to55",21759569,27176046,8295986,1483452,4285400,6415603,3016202,3679404,5416478,4408861,912400,95216
"2007:Q3","ageunder40",4462920,8717238,3949025,1009628,814913,1146335,868204,929132,4254318,3241722,990075,22521
"2007:Q4","age70plus",13897345,14517491,3869562,560261,2721621,1968722,1478150,3919176,620146,353661,111293,155192
"2007:Q4","age55to70",26970119,30380985,7411979,1403146,5432466,6938822,3628522,5566051,3410866,2610818,548586,251462
"2007:Q4","age40to55",21212212,26671227,8169744,1505078,4114929,6348026,2985341,3548108,5459015,4416894,944809,97313
"2007:Q4","ageunder40",4352998,8626127,3749879,1005457,768418,1145972,838053,1118348,4273129,3244509,1004788,23832
"2008:Q1","age70plus",13292739,13951047,3714123,589488,2463617,1922268,1413721,3847830,658308,372570,117373,168366
"2008:Q1","age55to70",26893138,30340658,7297216,1415816,4893791,6954280,3463465,6316090,3447519,2634226,528309,284984
"2008:Q1","age40to55",20650764,26205152,7982640,1527105,3834480,6208419,2852430,3800078,5554388,4485420,969465,99503
"2008:Q1","ageunder40",3653869,7871395,3515192,990075,723364,1104988,767596,770180,4217526,3205386,986860,25280
"2008:Q2","age70plus",12889392,13560271,3571461,601807,2378534,1920202,1364166,3724101,670879,411155,124315,135409
"2008:Q2","age55to70",26856119,30217273,7178166,1429815,4710108,7078969,3350993,6469223,3361154,2608520,524697,227938
"2008:Q2","age40to55",20136112,25856661,7783167,1537221,3728705,6168045,2702154,3937369,5720549,4627173,984469,108906
"2008:Q2","ageunder40",3395930,7438882,3379855,978965,699871,1111196,707003,561991,4042951,3037035,986972,18944
"2008:Q3","age70plus",12714031,13430105,3540164,626904,2209377,1951466,1391702,3710492,716074,407909,131142,177022
"2008:Q3","age55to70",26024291,29473056,7067339,1435600,3891645,7001067,3243723,6833682,3448765,2618485,509084,321196
"2008:Q3","age40to55",19386126,25089925,7496512,1551270,3305494,6006611,2634472,4095566,5703799,4572211,1020370,111217
"2008:Q3","ageunder40",2963104,7031299,3230258,962995,622832,1070238,677974,467003,4068195,3056220,983216,28760
"2008:Q4","age70plus",12779699,13431158,3502651,673861,1814834,1942295,1373123,4124395,651458,416248,145776,89434
"2008:Q4","age55to70",24474753,27751961,6974784,1415450,2781513,6810291,2993629,6776295,3277209,2637690,474180,165338
"2008:Q4","age40to55",17900675,23594602,7284785,1552959,2662749,5756868,2490574,3846667,5693928,4489111,1072368,132448
"2008:Q4","ageunder40",2907934,6913455,3024301,922987,522845,969223,612371,861729,4005520,3035273,951464,18783
"2009:Q1","age70plus",12556708,13188544,3396272,696000,1699221,1981143,1372203,4043705,631836,416237,140706,74893
"2009:Q1","age55to70",24266378,27523174,6881525,1407090,2330559,6793367,2825525,7285109,3256796,2657020,456268,143508
"2009:Q1","age40to55",17871628,23511601,7170726,1549704,2374174,5641276,2329970,4445750,5639972,4448855,1064111,127007
"2009:Q1","ageunder40",2122911,6109404,2817614,898486,466245,943830,561334,421895,3986493,3056270,917057,13166
"2009:Q2","age70plus",12699206,13350506,3337627,682245,1954907,2003253,1282846,4089628,651300,444720,131037,75543
"2009:Q2","age55to70",24851930,28121778,6796543,1421008,3142623,7100400,2752716,6908489,3269849,2643139,472817,153892
"2009:Q2","age40to55",17727332,23413987,6987049,1544743,2819334,5753596,2109418,4199848,5686655,4523641,1025857,137157
"2009:Q2","ageunder40",2421423,6293638,2725517,899978,535955,1022031,492930,617227,3872215,2936816,919162,16237
"2009:Q3","age70plus",12607587,13258988,3292300,665216,2179231,2035019,1213189,3874033,651401,447284,123040,81077
"2009:Q3","age55to70",26206072,29478501,6739596,1432270,3990666,7423396,2745255,7147318,3272429,2607338,488803,176287
"2009:Q3","age40to55",18193423,23892410,6849303,1533345,3234499,5881414,1962848,4431001,5698987,4545156,1007751,146080
"2009:Q3","ageunder40",2332496,6182138,2669731,900079,595525,1102468,445216,469119,3849642,2891342,939116,19184
"2009:Q4","age70plus",13273902,13952173,3341170,665427,2249875,2078789,1204535,4412377,678271,473012,119484,85775
"2009:Q4","age55to70",25990890,29320940,6721445,1449170,4183068,7590344,2766051,6610863,3330050,2637461,494295,198295
"2009:Q4","age40to55",17288126,22948169,6729919,1542012,3295237,5905477,1916113,3559412,5660043,4509667,997264,153112
"2009:Q4","ageunder40",3139016,6926892,2557758,903411,591308,1138593,426873,1308949,3787877,2822450,943974,21453
"2010:Q1","age70plus",13171939,13862764,3374154,663124,2348214,2139689,1209307,4128276,690826,494797,110384,85644
"2010:Q1","age55to70",27018702,30351034,6722693,1455608,4465050,7840642,2802957,7064084,3332332,2614600,493928,223804
"2010:Q1","age40to55",17868189,23503830,6657132,1534533,3393416,5973611,1893095,4052044,5635641,4493631,960955,181055
"2010:Q1","ageunder40",2669600,6339015,2504417,897438,586130,1182018,415730,753282,3669415,2709285,927775,32355
"2010:Q2","age70plus",13291885,14022616,3415945,691179,2272378,2199514,1314870,4128729,730730,525939,116312,88479
"2010:Q2","age55to70",26726291,30068851,6724791,1444752,3951233,7871660,2829176,7247238,3342560,2620574,477273,244714
"2010:Q2","age40to55",17534134,23199295,6577222,1525928,3095154,5866917,2004785,4129289,5665161,4501421,975005,188735
"2010:Q2","ageunder40",2470190,6008271,2443212,868949,512720,1148218,443477,591695,3538081,2596671,909814,31596
"2010:Q3","age70plus",13535575,14276094,3357034,679261,2476723,2261217,1323994,4177865,740519,543579,112600,84340
"2010:Q3","age55to70",27913609,31257764,6702491,1456860,4688448,8247479,2946735,7215751,3344155,2601960,488334,253861
"2010:Q3","age40to55",17762621,23425412,6580321,1515097,3399811,5999457,2034336,3896389,5662791,4509495,965028,188268
"2010:Q3","ageunder40",2765841,6243434,2372236,869063,520689,1220134,444890,816422,3477593,2511116,937825,28651
"2010:Q4","age70plus",14177317,14954858,3376538,674956,2653000,2322930,1322265,4605169,777541,545970,126190,105382
"2010:Q4","age55to70",28337527,31744903,6697761,1471115,5205399,8534654,3027627,6808347,3407376,2604544,522892,279940
"2010:Q4","age40to55",17612797,23185547,6393737,1506380,3675239,6147474,2076159,3386557,5572750,4383019,1003170,186561
"2010:Q4","ageunder40",3505950,6993254,2295449,882990,605535,1288069,461502,1459709,3487304,2459871,994559,32873
"2011:Q1","age70plus",14196338,14999192,3366927,679232,2798254,2371346,1327029,4456404,802854,557787,123878,121189
"2011:Q1","age55to70",29204455,32646893,6674369,1491082,5584157,8700433,3066824,7130028,3442439,2612402,533479,296558
"2011:Q1","age40to55",17987154,23521400,6142603,1503192,3875629,6207124,2108037,3684815,5534247,4374292,978436,181519
"2011:Q1","ageunder40",3271173,6692783,2263241,894734,671785,1329110,474576,1059336,3421610,2393881,992623,35107
"2011:Q2","age70plus",14627571,15443730,3469233,696118,2858231,2417946,1360374,4641828,816159,565518,128855,121785
"2011:Q2","age55to70",29351346,32841457,6716875,1506521,5509093,8781251,3074810,7252907,3490111,2658111,545949,286051
"2011:Q2","age40to55",17826907,23255071,5919567,1504653,3863608,6196774,2165298,3605171,5428164,4274956,978304,174903
"2011:Q2","ageunder40",3341526,6753981,2226579,901757,698099,1340144,494638,1092765,3412455,2378738,1000082,33634
"2011:Q3","age70plus",14679811,15489947,3337801,739858,2672131,2460941,1455185,4824031,810136,560008,147300,102827
"2011:Q3","age55to70",28376386,31771490,6719640,1509538,4284589,8586321,2976144,7695257,3395104,2615356,532674,247074
"2011:Q3","age40to55",17296948,22816965,5943738,1498822,3307724,5993038,2247598,3826045,5520016,4317353,1024106,178556
"2011:Q3","ageunder40",3016118,6381590,2249991,882410,629322,1268927,522765,828175,3365472,2332228,998406,34837
"2011:Q4","age70plus",15297863,16107317,3331443,732959,2839543,2518854,1455994,5228524,809453,562592,147528,99333
"2011:Q4","age55to70",28623507,32074168,6728255,1527220,4660819,8781375,3072226,7304273,3450661,2645124,562393,243145
"2011:Q4","age40to55",17077905,22518042,5835449,1486782,3501730,6077765,2315551,3300765,5440136,4246273,1013888,179975
"2011:Q4","ageunder40",3703167,7098649,2209337,897737,677462,1323264,544184,1446664,3395482,2323760,1032753,38969
"2012:Q1","age70plus",15492086,16328457,3409634,724160,3098010,2584297,1440529,5071826,836371,587057,140303,109011
"2012:Q1","age55to70",29870320,33418251,6750086,1551862,5441495,9076653,3162801,7435353,3547931,2704530,586073,257328
"2012:Q1","age40to55",17702878,23022310,5610828,1482001,3873285,6217938,2359877,3478381,5319432,4168124,973716,177592
"2012:Q1","ageunder40",3620100,6964494,2158749,921017,752006,1398007,558750,1175966,3344394,2259063,1045397,39933
"2012:Q2","age70plus",15675569,16512345,3444669,743994,3114867,2635268,1493592,5079955,836776,585378,149534,101864
"2012:Q2","age55to70",29867459,33397421,6843547,1559414,5098820,9066206,3144351,7685082,3529962,2691330,596138,242494
"2012:Q2","age40to55",17635918,22959270,5595346,1469665,3722858,6147432,2444105,3579864,5323352,4158561,987926,176865
"2012:Q2","ageunder40",3448514,6770208,2227662,916021,739951,1385906,584753,915915,3321694,2224777,1057321,39596
"2012:Q3","age70plus",16254763,17088827,3473390,744021,3285506,2694951,1518808,5372150,834064,573700,151290,109074
"2012:Q3","age55to70",30527086,34101637,6941456,1575413,5488404,9250291,3236923,7609149,3574551,2692952,620581,261019
"2012:Q3","age40to55",17852361,23123887,5656354,1456161,3900840,6213257,2571270,3326004,5271526,4106963,991076,173487
"2012:Q3","ageunder40",3865992,7238283,2280926,925139,783490,1429534,621125,1198069,3372291,2242332,1088121,41838
"2012:Q4","age70plus",16702136,17575897,3518758,760300,3381333,2749835,1562128,5603543,873761,593861,163383,116517
"2012:Q4","age55to70",30851026,34473721,7032258,1589603,5498656,9340890,3237182,7775132,3622694,2704297,637999,280399
"2012:Q4","age40to55",17815028,23112544,5672109,1449644,3902531,6206447,2675457,3206357,5297517,4117063,1005813,174640
"2012:Q4","ageunder40",4104059,7405708,2322541,927939,799613,1441713,650320,1263582,3301649,2148700,1106378,46572
"2013:Q1","age70plus",17269870,18093668,3703842,751715,3641460,2843804,1542082,5610764,823798,558065,149135,116598
"2013:Q1","age55to70",32149515,35856685,7205973,1611328,6337780,9692986,3319215,7689403,3707170,2750565,666620,289985
"2013:Q1","age40to55",18533789,23603488,5674333,1440087,4259895,6396634,2761237,3071303,5069699,3920394,980623,168682
"2013:Q1","ageunder40",4242215,7700741,2385960,947824,880074,1519187,671349,1296347,3458526,2292084,1118119,48324
"2013:Q2","age70plus",17443203,18265803,3799688,757724,3737976,2927579,1576227,5466609,822600,556002,152960,113639
"2013:Q2","age55to70",32678486,36421573,7368254,1621526,6359489,9888146,3377612,7806546,3743086,2758791,696077,288219
"2013:Q2","age40to55",19007862,24063166,5807138,1425103,4251553,6482981,2934188,3162204,5055305,3896485,985749,173071
"2013:Q2","ageunder40",4114544,7568632,2479546,951291,906584,1553627,715837,961747,3454088,2276114,1126152,51822
"2013:Q3","age70plus",18096107,18917937,3844313,757920,3920137,3018899,1597702,5778967,821830,550270,157830,113730
"2013:Q3","age55to70",33559357,37328074,7524806,1638762,6813338,10227263,3458437,7665466,3768717,2749107,731690,287919
"2013:Q3","age40to55",19234053,24351165,5998169,1412627,4416805,6655758,3131193,2736613,5117113,3936395,1007684,173034
"2013:Q3","ageunder40",4778208,8227693,2601279,959628,971127,1621139,764916,1309604,3449484,2261759,1133968,53758
"2013:Q4","age70plus",18687596,19543208,3966967,750968,4155835,3146074,1663606,5859758,855612,565735,158333,131543
"2013:Q4","age55to70",34710568,38500915,7644953,1654297,7477100,10667873,3723069,7333623,3790346,2736004,739114,315228
"2013:Q4","age40to55",19381322,24482003,6060785,1405003,4631467,6792787,3063904,2528058,5100681,3932189,1001557,166935
"2013:Q4","ageunder40",5178681,8675483,2649658,969305,943870,1678095,763441,1671114,3496802,2247252,1192410,57141
"2014:Q1","age70plus",19141074,20031421,4137115,766210,4342430,3237171,1746617,5801878,890348,593654,162253,134441
"2014:Q1","age55to70",35777644,39556374,7760541,1656387,7874913,10835565,3817806,7611163,3778730,2750320,725811,302600
"2014:Q1","age40to55",19592636,24658016,6067153,1398230,4730955,6747861,2934466,2779352,5065380,3895400,1008131,161849
"2014:Q1","ageunder40",4946331,8408421,2659288,964182,907756,1673773,740560,1462862,3462090,2205869,1201684,54537
"2014:Q2","age70plus",19615202,20566085,4244624,772755,4566432,3337420,1815806,5829048,950883,616832,170201,163850
"2014:Q2","age55to70",36712921,40531763,7880945,1670755,8460530,11042320,3971347,7505867,3818843,2741484,735176,342182
"2014:Q2","age40to55",19763313,24858984,6207568,1397155,4903981,6751744,2849466,2749069,5095671,3914615,1026859,154197
"2014:Q2","ageunder40",5085078,8537002,2694112,968698,890361,1690320,728273,1565239,3451924,2161939,1232858,57127
"2014:Q3","age70plus",19934999,20938569,4406467,791972,4633257,3428207,1931160,5747506,1003570,642286,183391,177894
"2014:Q3","age55to70",37025913,40868222,8008944,1680848,8217300,11098562,4124320,7738248,3842308,2760717,732579,349012
"2014:Q3","age40to55",19799500,24921936,6288087,1399609,4740218,6667533,2853108,2973382,5122436,3905929,1069519,146988
"2014:Q3","ageunder40",4805842,8257151,2712746,967416,827882,1670819,739624,1338665,3451309,2136227,1258670,56412
"2014:Q4","age70plus",20754585,21790430,4574011,799018,4820032,3532061,2023611,6041697,1035844,666669,190706,178469
"2014:Q4","age55to70",37738585,41609564,8111695,1691007,8593224,11247013,4325323,7641301,3870979,2791579,743726,335675
"2014:Q4","age40to55",19581549,24691795,6295275,1397514,4828445,6657914,2862448,2650199,5110246,3872762,1092377,145107
"2014:Q4","ageunder40",5233713,8701047,2704766,971788,807720,1681247,751312,1784215,3467334,2124563,1285696,57075
"2015:Q1","age70plus",21300340,22359222,4743052,818631,4996050,3627378,2137121,6036991,1058882,683327,193773,181782
"2015:Q1","age55to70",38791858,42656205,8227920,1698550,8930657,11406572,4469675,7922831,3864347,2801540,734828,327979
"2015:Q1","age40to55",19917178,24993298,6338211,1398779,4901522,6623380,2881920,2849486,5076119,3825343,1107548,143228
"2015:Q1","ageunder40",5081808,8538145,2712510,969162,788261,1680004,763723,1624485,3456337,2116891,1281403,58042
"2015:Q2","age70plus",21610403,22719264,4906056,843387,5095374,3720911,2239981,5913555,1108862,707025,207126,194710
"2015:Q2","age55to70",39046324,42953100,8359166,1715248,8879166,11486063,4569876,7943581,3906776,2831462,737164,338150
"2015:Q2","age40to55",20006239,25111682,6462685,1410296,4822225,6551903,2867919,2996655,5105443,3819021,1146924,139498
"2015:Q2","ageunder40",4833067,8305183,2718757,971146,747856,1665287,764820,1437317,3472115,2110140,1301174,60801
"2015:Q3","age70plus",21865745,22987160,4950521,886183,4970830,3790985,2386780,6001862,1121415,717243,230100,174072
"2015:Q3","age55to70",38508928,42314796,8470526,1717962,7878090,11383408,4591718,8273093,3805868,2797925,717371,290572
"2015:Q3","age40to55",19486007,24750985,6677166,1416061,4362692,6348265,2884501,3062300,5264979,3905787,1217408,141784
"2015:Q3","ageunder40",4603769,8066083,2779210,952428,654503,1599182,772923,1307838,3462315,2091949,1310589,59776
"2015:Q4","age70plus",22592979,23723544,5042432,888594,5169977,3899778,2439954,6282809,1130566,733214,216713,180640
"2015:Q4","age55to70",39008947,42821396,8572114,1736919,8272036,11558237,4742346,7939745,3812449,2792293,722100,298056
"2015:Q4","age40to55",19173409,24464414,6790660,1418680,4475423,6365270,2828870,2585512,5291005,3972261,1178356,140388
"2015:Q4","ageunder40",5243814,8686654,2811813,961774,640636,1626441,760079,1885911,3442840,2081847,1293828,67165
"2016:Q1","age70plus",23016942,24166758,5208901,910865,5278793,4000477,2507914,6259808,1149816,750764,219115,179937
"2016:Q1","age55to70",39674201,43479966,8676527,1752797,8289766,11696070,4787828,8276979,3805765,2808646,713083,284036
"2016:Q1","age40to55",19370430,24635537,6828027,1429110,4441693,6321909,2744570,2870228,5265108,3935609,1191712,137786
"2016:Q1","ageunder40",4934653,8381676,2794647,964804,603794,1627166,736868,1654396,3447023,2081487,1296357,69180
"2016:Q2","age70plus",23490454,24690232,5479489,929517,5447589,4102151,2594611,6136875,1199778,777569,227674,194534
"2016:Q2","age55to70",40506811,44385305,8846237,1763344,8581684,11855881,4908782,8429377,3878493,2874160,716535,287798
"2016:Q2","age40to55",19736576,24961410,6927721,1434704,4524989,6293792,2723793,3056412,5224834,3875632,1218239,130963
"2016:Q2","ageunder40",4618577,8120683,2769721,968030,579758,1634557,730264,1438353,3502106,2105420,1325992,70693
"2016:Q3","age70plus",24100344,25330569,5533925,939351,5660562,4211290,2690455,6294986,1230225,780411,235995,213819
"2016:Q3","age55to70",41588486,45416343,8978349,1778326,9041259,12065948,5081473,8470987,3827857,2814594,716712,296551
"2016:Q3","age40to55",19788399,25177803,7151498,1436291,4684608,6293585,2729873,2881948,5389403,4018670,1247655,123078
"2016:Q3","ageunder40",4887392,8429431,2864713,968794,559593,1654068,729985,1652279,3542040,2093990,1373458,74591
"2016:Q4","age70plus",24708912,25936556,5591198,944455,5828495,4301242,2709925,6561240,1227643,784629,240720,202294
"2016:Q4","age55to70",41735387,45581047,9090341,1796674,9331242,12062731,5126492,8173566,3845660,2819133,741023,285504
"2016:Q4","age40to55",19531659,25003069,7302537,1435163,4750057,6325675,2757130,2432507,5471410,4073834,1272035,125541
"2016:Q4","ageunder40",5517513,9059438,2963039,979045,608592,1663785,747064,2097914,3541926,2081155,1390366,70405
"2017:Q1","age70plus",25182614,26417754,5722245,946006,6056034,4411586,2715039,6566845,1235140,799680,232015,203446
"2017:Q1","age55to70",42761924,46659724,9217124,1827595,9826596,12234067,5192606,8361736,3897800,2853632,757307,286862
"2017:Q1","age40to55",20074390,25555439,7403781,1443694,4904134,6442862,2757464,2603503,5481049,4096593,1257696,126760
"2017:Q1","ageunder40",5620866,9140096,3029014,1001609,662696,1708125,755521,1983131,3519229,2059744,1393064,66422
"2017:Q2","age70plus",25577753,26827327,5759213,951803,6255131,4513818,2775847,6571514,1249574,806693,234532,208349
"2017:Q2","age55to70",43402790,47355661,9347799,1837279,10203963,12360268,5297412,8308940,3952872,2872108,776008,304756
"2017:Q2","age40to55",20524672,26067721,7669517,1436379,5016273,6510831,2844552,2590169,5543049,4144472,1270325,128252
"2017:Q2","ageunder40",5758339,9300137,3099836,1006740,706472,1733342,788462,1965284,3541797,2057229,1414774,69794
"2017:Q3","age70plus",26078563,27334655,5815441,953716,6472271,4616194,2810488,6666544,1256091,814127,235039,206925
"2017:Q3","age55to70",44297383,48273642,9483664,1854383,10710596,12508392,5399172,8317436,3976259,2882897,792298,301064
"2017:Q3","age40to55",20865559,26495765,7898552,1433349,5179287,6598330,2893181,2493066,5630206,4218704,1282480,129022
"2017:Q3","ageunder40",6035249,9593972,3187976,1017776,754528,1767062,807971,2058659,3558722,2047698,1443652,67373
"2017:Q4","age70plus",26692410,27972926,5851632,948576,6732990,4725327,2842709,6871693,1280516,820885,235163,224468
"2017:Q4","age55to70",45327657,49359644,9597901,1881321,11400026,12660834,5560756,8258806,4031988,2881117,820339,330532
"2017:Q4","age40to55",21207047,26931333,8080687,1435185,5414516,6708132,2956095,2336718,5724286,4309357,1288035,126894
"2017:Q4","ageunder40",6522160,10104557,3275740,1037544,808880,1812423,832090,2337879,3582397,2028093,1484713,69591
"2018:Q1","age70plus",26953842,28254982,5881814,974087,6805051,4808744,2900877,6884410,1301140,837793,235095,228252
"2018:Q1","age55to70",45670498,49718247,9682641,1899704,11221748,12678182,5543850,8692123,4047750,2897844,813841,336064
"2018:Q1","age40to55",21486354,27259172,8217919,1443833,5323256,6681626,2973951,2618587,5772818,4356055,1287012,129751
"2018:Q1","ageunder40",6335866,9864021,3299057,1042210,814013,1803051,840948,2064741,3528154,1984879,1473593,69682
"2018:Q2","age70plus",27421178,28731459,5929376,982132,6974483,4912221,2969999,6963248,1310281,848048,235713,226520
"2018:Q2","age55to70",46330003,50412787,9820696,1922725,11438098,12774102,5673439,8783727,4082784,2916496,831077,335211
"2018:Q2","age40to55",21851463,27688479,8478186,1448732,5385829,6731011,3061515,2583206,5837016,4416100,1289691,131226
"2018:Q2","ageunder40",6505029,10047642,3357504,1055939,837111,1825552,872352,2099185,3542613,1976208,1495735,70671
"2018:Q3","age70plus",27859765,29182016,5987529,973246,7229416,5020747,2946089,7024989,1322251,858386,234681,229184
"2018:Q3","age55to70",47428785,51560782,9946050,1955539,12103146,12890354,5764213,8901480,4131998,2938456,859556,333985
"2018:Q3","age40to55",22201591,28110432,8678235,1454436,5615557,6835347,3003108,2523748,5908841,4480116,1298331,130393
"2018:Q3","ageunder40",6711604,10299954,3412970,1082764,883544,1872234,858884,2189557,3588350,1973171,1546568,68612
"2018:Q4","age70plus",27941520,29283985,6006998,1054148,6757190,5043588,3134956,7287105,1342465,859304,268036,215124
"2018:Q4","age55to70",44900944,48975645,10046151,1950419,9623832,12575716,5558804,9220722,4074701,2921348,823852,329500
"2018:Q4","age40to55",21102321,27190156,8833095,1466969,4660374,6511137,3115016,2603564,6087835,4566269,1385214,136353
"2018:Q4","ageunder40",6402420,9973907,3496518,1047750,755214,1746553,893148,2034723,3571487,1962826,1532654,76007
"2019:Q1","age70plus",29035375,30377835,6304188,1029351,7285572,5185638,3112086,7461000,1342460,882084,246324,214053
"2019:Q1","age55to70",47402024,51570048,10239138,1993754,11315228,12935553,5800173,9286202,4168024,2992145,859233,316645
"2019:Q1","age40to55",22043125,28019583,8913909,1475633,5286862,6763090,3116808,2463281,5976458,4506986,1333572,135900
"2019:Q1","ageunder40",6986518,10575431,3528838,1092942,856204,1851693,898773,2346982,3588913,1956713,1560689,71510
"2019:Q2","age70plus",29478967,30844121,6286052,1034728,7478636,5290961,3165893,7587851,1365154,896132,247246,221776
"2019:Q2","age55to70",48171480,52416799,10287957,2020087,11738980,13095327,5955089,9319359,4245319,3027843,879941,337535
"2019:Q2","age40to55",22316073,28326761,9028031,1482591,5426451,6846806,3198529,2344353,6010688,4536804,1338120,135765
"2019:Q2","ageunder40",7164162,10787169,3501252,1111529,886890,1884595,925327,2477576,3623007,1953818,1591235,77954
